Date,Tweet,Likes,Retweets,Sentiment,Confidence,Tweet_Length,Hashtags_Count,Mentions_Count,URL_Shared,Media_Attached,Reply_Count,Retweet_Flag,Original_Tweets_Percentage,Unique_Word_Count,Positive_Word_Count,Negative_Word_Count,Neutral_Word_Count,Follower_Count,User_Verified,Political_Hashtags_Usage,Keyword_Frequency,Emotion_Score,Time_of_Day,Region
2024-01-13 15:00:00,Thalapathy Vijay is the leader!,236,149,NEUTRAL,0.8944725619674634,31,0,0,0,0,37,0,1,5,0,0,31,83012,0,0,1,0.0,Afternoon,North
2024-01-13 16:00:00,Political impact of Vijay,308,292,POSITIVE,0.8408927488942273,25,0,0,0,0,2,0,1,4,0,0,25,10678,0,0,0,0.0,Afternoon,Central
2024-01-13 17:00:00,Vijay Makkal Iyakkam rocks!,454,142,NEUTRAL,0.9443762418751362,27,0,0,0,0,15,0,1,4,0,0,27,18724,0,0,0,0.0,Evening,North
2024-01-13 18:00:00,Vijay entry trending!,393,159,POSITIVE,0.8462570063805965,21,0,0,0,0,93,0,1,3,0,0,21,39294,0,0,0,0.0,Evening,Central
2024-01-13 19:00:00,Vijay Makkal Iyakkam rocks!,172,10,NEGATIVE,0.6217641694497682,27,0,0,0,0,39,0,1,4,0,0,27,489,1,0,0,0.0,Evening,West
2024-01-13 20:00:00,Thalapathy Vijay is the leader!,400,137,NEUTRAL,0.9658296248795096,31,0,0,0,0,1,0,1,5,0,0,31,99403,0,0,1,0.0,Evening,Central
2024-01-13 21:00:00,Thalapathy Vijay is the leader!,409,77,NEUTRAL,0.5524178736029957,31,0,0,0,0,80,0,1,5,0,0,31,67491,0,0,1,0.0,Night,Central
2024-01-13 22:00:00,Vijay entry trending!,468,76,NEUTRAL,0.6339713750534239,21,0,0,0,0,40,0,1,3,0,0,21,13894,0,0,0,0.0,Night,Central
2024-01-13 23:00:00,Political impact of Vijay,475,253,POSITIVE,0.7600973038619427,25,0,0,0,0,11,0,1,4,0,0,25,58102,0,0,0,0.0,Night,East
2024-01-14 00:00:00,Will Vijay succeed?,189,257,POSITIVE,0.7828710130354507,19,0,0,0,0,34,0,1,3,0,0,19,35631,0,0,0,0.0,Night,Central
2024-01-14 01:00:00,Vijay entry trending!,121,290,NEGATIVE,0.5076552933134527,21,0,0,0,0,64,0,1,3,0,0,21,52915,0,0,0,0.0,Night,South
2024-01-14 02:00:00,Will Vijay succeed?,45,262,NEUTRAL,0.89028636291047,19,0,0,0,0,54,0,1,3,0,0,19,5086,0,0,0,0.0,Night,South
2024-01-14 03:00:00,Will Vijay succeed?,63,84,NEUTRAL,0.6808036592126947,19,0,0,0,0,44,0,1,3,0,0,19,32398,1,0,0,0.0,Night,North
2024-01-14 04:00:00,Political impact of Vijay,129,145,POSITIVE,0.7032092705010689,25,0,0,0,0,78,0,1,4,0,0,25,1581,0,0,0,0.0,Night,East
2024-01-14 05:00:00,Will Vijay succeed?,309,41,POSITIVE,0.9046847722184728,19,0,0,0,0,89,0,1,3,0,0,19,56508,0,0,0,0.0,Morning,North
2024-01-14 06:00:00,Will Vijay succeed?,362,124,NEGATIVE,0.6896416958637723,19,0,0,0,0,84,0,1,3,0,0,19,69367,0,0,0,0.0,Morning,South
2024-01-14 07:00:00,Political impact of Vijay,192,166,NEGATIVE,0.5236124382473775,25,0,0,0,0,61,0,1,4,0,0,25,16935,0,0,0,0.0,Morning,South
2024-01-14 08:00:00,Will Vijay succeed?,306,240,POSITIVE,0.5882198852351752,19,0,0,0,0,48,0,1,3,0,0,19,27898,0,0,0,0.0,Morning,West
2024-01-14 09:00:00,Will Vijay succeed?,180,279,NEUTRAL,0.9779515861940912,19,0,0,0,0,94,0,1,3,0,0,19,91749,0,0,0,0.0,Morning,Central
2024-01-14 10:00:00,Will Vijay succeed?,291,187,NEGATIVE,0.5352026812012571,19,0,0,0,0,24,0,1,3,0,0,19,64987,0,0,0,0.0,Morning,South
2024-01-14 11:00:00,Vijay entry trending!,370,18,POSITIVE,0.6774656004840081,21,0,0,0,0,22,0,1,3,0,0,21,19577,0,0,0,0.0,Morning,North
2024-01-14 12:00:00,Vijay entry trending!,281,67,POSITIVE,0.7515895835256723,21,0,0,0,0,23,0,1,3,0,0,21,17366,0,0,0,0.0,Afternoon,North
2024-01-14 13:00:00,Vijay entry trending!,28,217,NEUTRAL,0.74664041366928,21,0,0,0,0,37,0,1,3,0,0,21,86428,0,0,0,0.0,Afternoon,Central
2024-01-14 14:00:00,Political impact of Vijay,148,101,POSITIVE,0.5019799715060713,25,0,0,0,0,27,0,1,4,0,0,25,86088,0,0,0,0.0,Afternoon,Central
2024-01-14 15:00:00,Thalapathy Vijay is the leader!,266,41,POSITIVE,0.7505813657287452,31,0,0,0,0,20,0,1,5,0,0,31,43626,0,0,1,0.0,Afternoon,West
2024-01-14 16:00:00,Will Vijay succeed?,295,287,NEGATIVE,0.6918862289887047,19,0,0,0,0,53,0,1,3,0,0,19,11989,0,0,0,0.0,Afternoon,East
2024-01-14 17:00:00,Will Vijay succeed?,10,166,POSITIVE,0.9860396677372786,19,0,0,0,0,17,0,1,3,0,0,19,24435,0,0,0,0.0,Evening,North
2024-01-14 18:00:00,Political impact of Vijay,163,108,POSITIVE,0.579579541996915,25,0,0,0,0,35,0,1,4,0,0,25,11354,0,0,0,0.0,Evening,Central
2024-01-14 19:00:00,Will Vijay succeed?,112,35,NEGATIVE,0.6770770983797475,19,0,0,0,0,98,0,1,3,0,0,19,86710,0,0,0,0.0,Evening,North
2024-01-14 20:00:00,Vijay entry trending!,186,231,NEUTRAL,0.7097407425449098,21,0,0,0,0,44,0,1,3,0,0,21,11542,1,0,0,0.0,Evening,Central
2024-01-14 21:00:00,Thalapathy Vijay is the leader!,294,228,NEUTRAL,0.6953467685504744,31,0,0,0,0,72,0,1,5,0,0,31,46389,0,0,1,0.0,Night,South
2024-01-14 22:00:00,Vijay Makkal Iyakkam rocks!,231,163,NEGATIVE,0.8329154138259313,27,0,0,0,0,52,0,1,4,0,0,27,53847,0,0,0,0.0,Night,North
2024-01-14 23:00:00,Will Vijay succeed?,226,72,NEGATIVE,0.6077564287738844,19,0,0,0,0,29,0,1,3,0,0,19,37427,0,0,0,0.0,Night,South
2024-01-15 00:00:00,Vijay entry trending!,309,135,NEUTRAL,0.6105357764069959,21,0,0,0,0,59,0,1,3,0,0,21,16299,0,0,0,0.0,Night,North
2024-01-15 01:00:00,Vijay Makkal Iyakkam rocks!,97,69,NEUTRAL,0.8646054742504266,27,0,0,0,0,97,0,1,4,0,0,27,72927,0,0,0,0.0,Night,East
2024-01-15 02:00:00,Thalapathy Vijay is the leader!,54,195,NEUTRAL,0.7501452593390898,31,0,0,0,0,31,0,1,5,0,0,31,212,0,0,1,0.0,Night,West
2024-01-15 03:00:00,Vijay Makkal Iyakkam rocks!,110,268,NEUTRAL,0.7075778380286553,27,0,0,0,0,66,0,1,4,0,0,27,87151,0,0,0,0.0,Night,South
2024-01-15 04:00:00,Vijay entry trending!,151,48,NEUTRAL,0.5846015258386259,21,0,0,0,0,66,0,1,3,0,0,21,19681,0,0,0,0.0,Night,Central
2024-01-15 05:00:00,Vijay Makkal Iyakkam rocks!,245,129,NEGATIVE,0.5937636114560834,27,0,0,0,0,27,0,1,4,0,0,27,59822,0,0,0,0.0,Morning,East
2024-01-15 06:00:00,Political impact of Vijay,405,4,POSITIVE,0.5052758184079502,25,0,0,0,0,43,0,1,4,0,0,25,92136,0,0,0,0.0,Morning,North
2024-01-15 07:00:00,Vijay Makkal Iyakkam rocks!,68,26,NEUTRAL,0.5457131344308546,27,0,0,0,0,78,0,1,4,0,0,27,97662,0,0,0,0.0,Morning,South
2024-01-15 08:00:00,Will Vijay succeed?,311,159,NEUTRAL,0.7784193473451205,19,0,0,0,0,40,0,1,3,0,0,19,16623,0,0,0,0.0,Morning,North
2024-01-15 09:00:00,Will Vijay succeed?,288,148,POSITIVE,0.9459365650042048,19,0,0,0,0,62,0,1,3,0,0,19,67060,0,0,0,0.0,Morning,North
2024-01-15 10:00:00,Political impact of Vijay,249,263,POSITIVE,0.6435823825652787,25,0,0,0,0,22,0,1,4,0,0,25,19652,0,0,0,0.0,Morning,North
2024-01-15 11:00:00,Vijay entry trending!,35,229,POSITIVE,0.663873612948064,21,0,0,0,0,74,0,1,3,0,0,21,10908,0,0,0,0.0,Morning,West
2024-01-15 12:00:00,Will Vijay succeed?,238,199,POSITIVE,0.5578028053057561,19,0,0,0,0,47,0,1,3,0,0,19,72625,0,0,0,0.0,Afternoon,West
2024-01-15 13:00:00,Thalapathy Vijay is the leader!,147,49,POSITIVE,0.6943154728035514,31,0,0,0,0,31,0,1,5,0,0,31,23720,0,0,1,0.0,Afternoon,Central
2024-01-15 14:00:00,Will Vijay succeed?,466,66,POSITIVE,0.5186108522846646,19,0,0,0,0,56,0,1,3,0,0,19,987,0,0,0,0.0,Afternoon,South
2024-01-15 15:00:00,Will Vijay succeed?,226,299,NEGATIVE,0.9588003481309502,19,0,0,0,0,99,0,1,3,0,0,19,31902,0,0,0,0.0,Afternoon,East
2024-01-15 16:00:00,Vijay entry trending!,243,57,POSITIVE,0.8365556740622644,21,0,0,0,0,32,0,1,3,0,0,21,85124,0,0,0,0.0,Afternoon,East
2024-01-15 17:00:00,Vijay Makkal Iyakkam rocks!,490,258,POSITIVE,0.9953744046966094,27,0,0,0,0,23,0,1,4,0,0,27,95649,0,0,0,0.0,Evening,East
2024-01-15 18:00:00,Will Vijay succeed?,336,129,NEGATIVE,0.9414115813392469,19,0,0,0,0,38,0,1,3,0,0,19,82038,0,0,0,0.0,Evening,North
2024-01-15 19:00:00,Political impact of Vijay,445,214,POSITIVE,0.7364952968490763,25,0,0,0,0,33,0,1,4,0,0,25,86841,0,0,0,0.0,Evening,West
2024-01-15 20:00:00,Vijay Makkal Iyakkam rocks!,364,171,NEUTRAL,0.7598425155751884,27,0,0,0,0,55,0,1,4,0,0,27,26149,0,0,0,0.0,Evening,South
2024-01-15 21:00:00,Thalapathy Vijay is the leader!,490,257,NEUTRAL,0.5952880232585969,31,0,0,0,0,27,0,1,5,0,0,31,77889,0,0,1,0.0,Night,North
2024-01-15 22:00:00,Vijay entry trending!,481,101,POSITIVE,0.7310196714197779,21,0,0,0,0,36,0,1,3,0,0,21,84626,0,0,0,0.0,Night,West
2024-01-15 23:00:00,Thalapathy Vijay is the leader!,200,208,NEGATIVE,0.9515139367464058,31,0,0,0,0,6,0,1,5,0,0,31,7946,0,0,1,0.0,Night,West
2024-01-16 00:00:00,Vijay Makkal Iyakkam rocks!,153,290,NEUTRAL,0.5254267118179106,27,0,0,0,0,67,0,1,4,0,0,27,90663,0,0,0,0.0,Night,South
2024-01-16 01:00:00,Vijay Makkal Iyakkam rocks!,449,285,NEGATIVE,0.9317784014991548,27,0,0,0,0,36,0,1,4,0,0,27,46320,0,0,0,0.0,Night,South
2024-01-16 02:00:00,Vijay Makkal Iyakkam rocks!,72,115,NEUTRAL,0.6704739008213049,27,0,0,0,0,55,0,1,4,0,0,27,46263,0,0,0,0.0,Night,South
2024-01-16 03:00:00,Thalapathy Vijay is the leader!,200,263,POSITIVE,0.949756382548155,31,0,0,0,0,64,0,1,5,0,0,31,3865,1,0,1,0.0,Night,North
2024-01-16 04:00:00,Vijay Makkal Iyakkam rocks!,295,149,NEGATIVE,0.9704399531707424,27,0,0,0,0,64,0,1,4,0,0,27,81586,0,0,0,0.0,Night,Central
2024-01-16 05:00:00,Thalapathy Vijay is the leader!,16,299,NEGATIVE,0.835432443500953,31,0,0,0,0,46,0,1,5,0,0,31,45370,0,0,1,0.0,Morning,South
2024-01-16 06:00:00,Vijay Makkal Iyakkam rocks!,128,35,NEGATIVE,0.8322118932963389,27,0,0,0,0,19,0,1,4,0,0,27,75377,0,0,0,0.0,Morning,Central
2024-01-16 07:00:00,Political impact of Vijay,216,286,NEUTRAL,0.7263771688543701,25,0,0,0,0,18,0,1,4,0,0,25,88378,0,0,0,0.0,Morning,North
2024-01-16 08:00:00,Vijay Makkal Iyakkam rocks!,60,207,NEUTRAL,0.9177701122718538,27,0,0,0,0,28,0,1,4,0,0,27,90339,0,0,0,0.0,Morning,Central
2024-01-16 09:00:00,Thalapathy Vijay is the leader!,426,105,NEUTRAL,0.9808063792166416,31,0,0,0,0,73,0,1,5,0,0,31,23031,0,0,1,0.0,Morning,East
2024-01-16 10:00:00,Will Vijay succeed?,103,157,POSITIVE,0.8875409001695596,19,0,0,0,0,59,0,1,3,0,0,19,89216,0,0,0,0.0,Morning,Central
2024-01-16 11:00:00,Vijay Makkal Iyakkam rocks!,41,120,NEUTRAL,0.8109683668783546,27,0,0,0,0,17,0,1,4,0,0,27,55733,0,0,0,0.0,Morning,South
2024-01-16 12:00:00,Will Vijay succeed?,24,54,POSITIVE,0.8033964479106683,19,0,0,0,0,91,0,1,3,0,0,19,80802,0,0,0,0.0,Afternoon,North
2024-01-16 13:00:00,Political impact of Vijay,38,11,NEGATIVE,0.9247349507918312,25,0,0,0,0,34,0,1,4,0,0,25,52013,0,0,0,0.0,Afternoon,South
2024-01-16 14:00:00,Vijay entry trending!,290,144,NEGATIVE,0.7706018828856491,21,0,0,0,0,42,0,1,3,0,0,21,94876,0,0,0,0.0,Afternoon,East
2024-01-16 15:00:00,Political impact of Vijay,130,135,POSITIVE,0.9019299431244112,25,0,0,0,0,94,0,1,4,0,0,25,26091,0,0,0,0.0,Afternoon,South
2024-01-16 16:00:00,Vijay Makkal Iyakkam rocks!,497,2,NEUTRAL,0.7544426275871229,27,0,0,0,0,90,0,1,4,0,0,27,54945,0,0,0,0.0,Afternoon,South
2024-01-16 17:00:00,Will Vijay succeed?,228,143,POSITIVE,0.5312221374869621,19,0,0,0,0,10,0,1,3,0,0,19,98605,0,0,0,0.0,Evening,South
2024-01-16 18:00:00,Will Vijay succeed?,107,29,NEGATIVE,0.6919735044520776,19,0,0,0,0,48,0,1,3,0,0,19,55412,1,0,0,0.0,Evening,West
2024-01-16 19:00:00,Thalapathy Vijay is the leader!,171,236,NEGATIVE,0.7222204788357494,31,0,0,0,0,37,0,1,5,0,0,31,10661,0,0,1,0.0,Evening,East
2024-01-16 20:00:00,Will Vijay succeed?,434,278,POSITIVE,0.5708086224933087,19,0,0,0,0,63,0,1,3,0,0,19,17001,0,0,0,0.0,Evening,South
2024-01-16 21:00:00,Thalapathy Vijay is the leader!,477,114,NEUTRAL,0.5512481645946063,31,0,0,0,0,68,0,1,5,0,0,31,95656,0,0,1,0.0,Night,South
2024-01-16 22:00:00,Vijay entry trending!,101,103,NEUTRAL,0.7677324748284771,21,0,0,0,0,7,0,1,3,0,0,21,62975,0,0,0,0.0,Night,South
2024-01-16 23:00:00,Vijay Makkal Iyakkam rocks!,353,117,POSITIVE,0.542571818278041,27,0,0,0,0,33,0,1,4,0,0,27,26017,0,0,0,0.0,Night,North
2024-01-17 00:00:00,Thalapathy Vijay is the leader!,11,4,POSITIVE,0.6514725839450419,31,0,0,0,0,47,0,1,5,0,0,31,62220,0,0,1,0.0,Night,West
2024-01-17 01:00:00,Vijay entry trending!,274,247,NEUTRAL,0.872298487981538,21,0,0,0,0,55,0,1,3,0,0,21,2088,0,0,0,0.0,Night,North
2024-01-17 02:00:00,Will Vijay succeed?,100,120,NEGATIVE,0.9822160897839904,19,0,0,0,0,75,0,1,3,0,0,19,14356,0,0,0,0.0,Night,West
2024-01-17 03:00:00,Will Vijay succeed?,43,285,POSITIVE,0.8589352902759643,19,0,0,0,0,64,0,1,3,0,0,19,87828,0,0,0,0.0,Night,South
2024-01-17 04:00:00,Vijay entry trending!,442,148,NEUTRAL,0.996312774226435,21,0,0,0,0,30,0,1,3,0,0,21,28330,0,0,0,0.0,Night,East
2024-01-17 05:00:00,Will Vijay succeed?,304,83,NEUTRAL,0.8491689856397013,19,0,0,0,0,3,0,1,3,0,0,19,59878,0,0,0,0.0,Morning,Central
2024-01-17 06:00:00,Vijay entry trending!,444,230,NEGATIVE,0.6468972353271638,21,0,0,0,0,49,0,1,3,0,0,21,45933,0,0,0,0.0,Morning,Central
2024-01-17 07:00:00,Thalapathy Vijay is the leader!,16,287,NEGATIVE,0.836026270252681,31,0,0,0,0,68,0,1,5,0,0,31,22725,0,0,1,0.0,Morning,South
2024-01-17 08:00:00,Thalapathy Vijay is the leader!,329,160,NEGATIVE,0.8510783825984519,31,0,0,0,0,29,0,1,5,0,0,31,32188,1,0,1,0.0,Morning,North
2024-01-17 09:00:00,Vijay entry trending!,56,271,NEGATIVE,0.6858634923082303,21,0,0,0,0,87,0,1,3,0,0,21,79750,0,0,0,0.0,Morning,East
2024-01-17 10:00:00,Thalapathy Vijay is the leader!,310,37,NEGATIVE,0.5088569253046945,31,0,0,0,0,58,0,1,5,0,0,31,41267,0,0,1,0.0,Morning,West
2024-01-17 11:00:00,Thalapathy Vijay is the leader!,496,225,POSITIVE,0.8515998923877435,31,0,0,0,0,66,0,1,5,0,0,31,71391,0,0,1,0.0,Morning,South
2024-01-17 12:00:00,Thalapathy Vijay is the leader!,302,141,NEUTRAL,0.5108500476377709,31,0,0,0,0,74,0,1,5,0,0,31,65403,0,0,1,0.0,Afternoon,East
2024-01-17 13:00:00,Political impact of Vijay,11,291,POSITIVE,0.8155940390300356,25,0,0,0,0,44,0,1,4,0,0,25,76461,0,0,0,0.0,Afternoon,East
2024-01-17 14:00:00,Vijay Makkal Iyakkam rocks!,317,150,POSITIVE,0.5818082443712775,27,0,0,0,0,3,0,1,4,0,0,27,88329,1,0,0,0.0,Afternoon,West
2024-01-17 15:00:00,Will Vijay succeed?,79,113,POSITIVE,0.7828017638740217,19,0,0,0,0,25,0,1,3,0,0,19,4217,0,0,0,0.0,Afternoon,East
2024-01-17 16:00:00,Political impact of Vijay,215,236,POSITIVE,0.7519565126903001,25,0,0,0,0,26,0,1,4,0,0,25,90365,0,0,0,0.0,Afternoon,North
2024-01-17 17:00:00,Thalapathy Vijay is the leader!,338,65,POSITIVE,0.5067568211530913,31,0,0,0,0,45,0,1,5,0,0,31,97818,0,0,1,0.0,Evening,North
2024-01-17 18:00:00,Vijay entry trending!,263,257,NEGATIVE,0.6814329084975517,21,0,0,0,0,63,0,1,3,0,0,21,60810,0,0,0,0.0,Evening,North
2024-01-17 19:00:00,Thalapathy Vijay is the leader!,478,248,NEGATIVE,0.8005455836981514,31,0,0,0,0,90,0,1,5,0,0,31,94526,0,0,1,0.0,Evening,East
2024-01-17 20:00:00,Vijay Makkal Iyakkam rocks!,148,179,NEUTRAL,0.92430327594939,27,0,0,0,0,50,0,1,4,0,0,27,94976,0,0,0,0.0,Evening,North
2024-01-17 21:00:00,Thalapathy Vijay is the leader!,80,189,POSITIVE,0.9443210569182586,31,0,0,0,0,49,0,1,5,0,0,31,67154,0,0,1,0.0,Night,West
2024-01-17 22:00:00,Vijay entry trending!,214,153,NEUTRAL,0.7419249850166116,21,0,0,0,0,5,0,1,3,0,0,21,31049,0,0,0,0.0,Night,East
2024-01-17 23:00:00,Vijay Makkal Iyakkam rocks!,484,195,NEGATIVE,0.8642112436497191,27,0,0,0,0,58,0,1,4,0,0,27,22647,0,0,0,0.0,Night,Central
2024-01-18 00:00:00,Thalapathy Vijay is the leader!,373,261,NEGATIVE,0.6582272882667288,31,0,0,0,0,14,0,1,5,0,0,31,81982,0,0,1,0.0,Night,East
2024-01-18 01:00:00,Vijay Makkal Iyakkam rocks!,463,142,NEGATIVE,0.6710932028793287,27,0,0,0,0,29,0,1,4,0,0,27,68236,1,0,0,0.0,Night,West
2024-01-18 02:00:00,Will Vijay succeed?,197,100,POSITIVE,0.5972317595911569,19,0,0,0,0,41,0,1,3,0,0,19,64719,0,0,0,0.0,Night,Central
2024-01-18 03:00:00,Will Vijay succeed?,199,243,POSITIVE,0.7809740549966196,19,0,0,0,0,36,0,1,3,0,0,19,61942,0,0,0,0.0,Night,East
2024-01-18 04:00:00,Thalapathy Vijay is the leader!,24,11,NEGATIVE,0.6572820754636826,31,0,0,0,0,41,0,1,5,0,0,31,94903,0,0,1,0.0,Night,North
2024-01-18 05:00:00,Vijay Makkal Iyakkam rocks!,465,238,NEUTRAL,0.5421854482192525,27,0,0,0,0,34,0,1,4,0,0,27,27090,0,0,0,0.0,Morning,South
2024-01-18 06:00:00,Vijay entry trending!,88,48,NEUTRAL,0.8425030433315894,21,0,0,0,0,86,0,1,3,0,0,21,16293,1,0,0,0.0,Morning,South
2024-01-18 07:00:00,Thalapathy Vijay is the leader!,267,41,NEGATIVE,0.853876603802699,31,0,0,0,0,5,0,1,5,0,0,31,30209,0,0,1,0.0,Morning,North
2024-01-18 08:00:00,Will Vijay succeed?,142,165,NEUTRAL,0.6799962093895289,19,0,0,0,0,67,0,1,3,0,0,19,19333,0,0,0,0.0,Morning,South
2024-01-18 09:00:00,Will Vijay succeed?,58,81,NEGATIVE,0.5383616997280114,19,0,0,0,0,17,0,1,3,0,0,19,81830,0,0,0,0.0,Morning,South
2024-01-18 10:00:00,Thalapathy Vijay is the leader!,409,290,NEUTRAL,0.713148858701713,31,0,0,0,0,72,0,1,5,0,0,31,34610,0,0,1,0.0,Morning,North
2024-01-18 11:00:00,Vijay Makkal Iyakkam rocks!,488,157,NEGATIVE,0.7211677290251077,27,0,0,0,0,28,0,1,4,0,0,27,1406,0,0,0,0.0,Morning,North
2024-01-18 12:00:00,Will Vijay succeed?,364,215,NEUTRAL,0.8343354424489464,19,0,0,0,0,76,0,1,3,0,0,19,3949,0,0,0,0.0,Afternoon,East
2024-01-18 13:00:00,Vijay Makkal Iyakkam rocks!,25,157,POSITIVE,0.6577081956293418,27,0,0,0,0,58,0,1,4,0,0,27,12460,0,0,0,0.0,Afternoon,East
2024-01-18 14:00:00,Will Vijay succeed?,46,133,NEGATIVE,0.8412996398906527,19,0,0,0,0,46,0,1,3,0,0,19,94867,0,0,0,0.0,Afternoon,North
2024-01-18 15:00:00,Will Vijay succeed?,287,66,NEGATIVE,0.9357442708786942,19,0,0,0,0,16,0,1,3,0,0,19,45900,0,0,0,0.0,Afternoon,West
2024-01-18 16:00:00,Political impact of Vijay,265,6,NEUTRAL,0.6187430211810999,25,0,0,0,0,95,0,1,4,0,0,25,37063,1,0,0,0.0,Afternoon,South
2024-01-18 17:00:00,Will Vijay succeed?,15,13,NEGATIVE,0.98945977805995,19,0,0,0,0,21,0,1,3,0,0,19,54430,0,0,0,0.0,Evening,East
2024-01-18 18:00:00,Vijay entry trending!,198,72,NEGATIVE,0.6931840685684034,21,0,0,0,0,67,0,1,3,0,0,21,51807,0,0,0,0.0,Evening,South
2024-01-18 19:00:00,Thalapathy Vijay is the leader!,400,162,NEGATIVE,0.6336293425735309,31,0,0,0,0,68,0,1,5,0,0,31,18789,0,0,1,0.0,Evening,Central
2024-01-18 20:00:00,Thalapathy Vijay is the leader!,406,65,POSITIVE,0.7107555912551453,31,0,0,0,0,36,0,1,5,0,0,31,29184,0,0,1,0.0,Evening,North
2024-01-18 21:00:00,Vijay Makkal Iyakkam rocks!,281,129,POSITIVE,0.5471987379519296,27,0,0,0,0,48,0,1,4,0,0,27,40487,0,0,0,0.0,Night,West
2024-01-18 22:00:00,Will Vijay succeed?,468,205,NEUTRAL,0.5628529532560578,19,0,0,0,0,12,0,1,3,0,0,19,74916,0,0,0,0.0,Night,Central
2024-01-18 23:00:00,Vijay entry trending!,85,275,POSITIVE,0.7072170234841657,21,0,0,0,0,33,0,1,3,0,0,21,2742,1,0,0,0.0,Night,Central
2024-01-19 00:00:00,Vijay Makkal Iyakkam rocks!,249,255,NEUTRAL,0.88122226096955,27,0,0,0,0,85,0,1,4,0,0,27,42237,0,0,0,0.0,Night,Central
2024-01-19 01:00:00,Political impact of Vijay,390,265,POSITIVE,0.9501561197872456,25,0,0,0,0,52,0,1,4,0,0,25,79932,0,0,0,0.0,Night,North
2024-01-19 02:00:00,Vijay Makkal Iyakkam rocks!,269,24,NEUTRAL,0.8324089953581355,27,0,0,0,0,86,0,1,4,0,0,27,55661,0,0,0,0.0,Night,East
2024-01-19 03:00:00,Vijay Makkal Iyakkam rocks!,334,280,POSITIVE,0.5526097776190848,27,0,0,0,0,50,0,1,4,0,0,27,62360,0,0,0,0.0,Night,North
2024-01-19 04:00:00,Will Vijay succeed?,116,252,POSITIVE,0.8360098810902675,19,0,0,0,0,2,0,1,3,0,0,19,15538,0,0,0,0.0,Night,East
2024-01-19 05:00:00,Political impact of Vijay,6,288,NEUTRAL,0.817713960351486,25,0,0,0,0,41,0,1,4,0,0,25,48542,0,0,0,0.0,Morning,Central
2024-01-19 06:00:00,Vijay Makkal Iyakkam rocks!,136,163,NEGATIVE,0.9028819591466656,27,0,0,0,0,97,0,1,4,0,0,27,3094,0,0,0,0.0,Morning,Central
2024-01-19 07:00:00,Vijay entry trending!,370,94,NEGATIVE,0.9126243333260904,21,0,0,0,0,31,0,1,3,0,0,21,99675,0,0,0,0.0,Morning,West
2024-01-19 08:00:00,Vijay entry trending!,175,269,POSITIVE,0.9341015378894896,21,0,0,0,0,50,0,1,3,0,0,21,1913,0,0,0,0.0,Morning,East
2024-01-19 09:00:00,Thalapathy Vijay is the leader!,327,109,NEUTRAL,0.7070657572895491,31,0,0,0,0,84,0,1,5,0,0,31,93127,0,0,1,0.0,Morning,Central
2024-01-19 10:00:00,Political impact of Vijay,497,237,NEGATIVE,0.8489321976760722,25,0,0,0,0,45,0,1,4,0,0,25,84481,0,0,0,0.0,Morning,South
2024-01-19 11:00:00,Political impact of Vijay,314,24,NEUTRAL,0.6341251794611553,25,0,0,0,0,20,0,1,4,0,0,25,55376,0,0,0,0.0,Morning,West
2024-01-19 12:00:00,Thalapathy Vijay is the leader!,214,140,NEGATIVE,0.9996681399917522,31,0,0,0,0,43,0,1,5,0,0,31,41343,0,0,1,0.0,Afternoon,North
2024-01-19 13:00:00,Vijay Makkal Iyakkam rocks!,476,116,NEUTRAL,0.58766712068843,27,0,0,0,0,10,0,1,4,0,0,27,63012,0,0,0,0.0,Afternoon,West
2024-01-19 14:00:00,Political impact of Vijay,81,24,POSITIVE,0.5050572158304178,25,0,0,0,0,67,0,1,4,0,0,25,60372,0,0,0,0.0,Afternoon,South
2024-01-19 15:00:00,Vijay entry trending!,222,78,NEUTRAL,0.574404357259088,21,0,0,0,0,0,0,1,3,0,0,21,42151,0,0,0,0.0,Afternoon,East
2024-01-19 16:00:00,Vijay entry trending!,477,67,NEGATIVE,0.8879361447720633,21,0,0,0,0,91,0,1,3,0,0,21,78954,0,0,0,0.0,Afternoon,North
2024-01-19 17:00:00,Will Vijay succeed?,371,172,POSITIVE,0.7233918382541058,19,0,0,0,0,62,0,1,3,0,0,19,82836,1,0,0,0.0,Evening,North
2024-01-19 18:00:00,Political impact of Vijay,422,11,NEUTRAL,0.7237501239052142,25,0,0,0,0,23,0,1,4,0,0,25,65718,0,0,0,0.0,Evening,East
2024-01-19 19:00:00,Vijay Makkal Iyakkam rocks!,482,287,NEGATIVE,0.9775114598058344,27,0,0,0,0,98,0,1,4,0,0,27,2020,0,0,0,0.0,Evening,West
2024-01-19 20:00:00,Thalapathy Vijay is the leader!,401,127,POSITIVE,0.9598174540140372,31,0,0,0,0,12,0,1,5,0,0,31,77319,0,0,1,0.0,Evening,Central
2024-01-19 21:00:00,Thalapathy Vijay is the leader!,442,95,NEUTRAL,0.6555973689020046,31,0,0,0,0,97,0,1,5,0,0,31,76972,0,0,1,0.0,Night,West
2024-01-19 22:00:00,Vijay Makkal Iyakkam rocks!,489,91,NEGATIVE,0.6045290643904331,27,0,0,0,0,10,0,1,4,0,0,27,81232,0,0,0,0.0,Night,South
