Date,Tweet,Likes,Retweets,Sentiment,Confidence,Engagement,PopularityIndex,SentimentScore,Success,Tweet_Length,Hashtags_Count,Mentions_Count,URL_Shared,Media_Attached,Reply_Count,Retweet_Flag,Original_Tweets_Percentage,Unique_Word_Count,Positive_Word_Count,Negative_Word_Count,Neutral_Word_Count,Follower_Count,User_Verified,Political_Hashtags_Usage,Keyword_Frequency,Emotion_Score,Engagement_Per_Follower,Time_of_Day,Region
2024-01-22 01:00:00,Vijay entry trending!,301,61,NEGATIVE,0.6041388375767729,362,0.46021220159151194,-1,0,21,0,0,0,0,72,0,1,3,0,0,21,70865,0,0,0,0.0,0.005108304522683977,Night,Central
2024-01-22 02:00:00,Vijay Makkal Iyakkam rocks!,499,218,NEGATIVE,0.6026100436470359,717,0.9310344827586207,-1,1,27,0,0,0,0,3,0,1,4,0,0,27,23872,0,0,0,0.0,0.03003518766756032,Night,South
2024-01-22 03:00:00,Vijay Makkal Iyakkam rocks!,28,245,NEGATIVE,0.5947595216186884,273,0.3421750663129973,-1,0,27,0,0,0,0,45,0,1,4,0,0,27,18899,0,0,0,0.0,0.014445208741203239,Night,North
2024-01-22 04:00:00,Thalapathy Vijay is the leader!,445,229,POSITIVE,0.5628078065781179,674,0.8740053050397878,1,1,31,0,0,0,0,17,0,1,5,0,0,31,23655,0,0,1,0.0,0.02849291904459945,Night,West
2024-01-22 05:00:00,Vijay entry trending!,496,78,NEUTRAL,0.6555035018354437,574,0.7413793103448276,0,1,21,0,0,0,0,42,0,1,3,0,0,21,92252,0,0,0,0.0,0.006222087326020032,Morning,Central
2024-01-22 06:00:00,Political impact of Vijay,476,148,NEGATIVE,0.9429610572217124,624,0.8076923076923077,-1,1,25,0,0,0,0,79,0,1,4,0,0,25,19433,0,0,0,0.0,0.03211032779292955,Morning,East
2024-01-22 07:00:00,Vijay Makkal Iyakkam rocks!,317,137,NEGATIVE,0.8874642361529774,454,0.5822281167108754,-1,1,27,0,0,0,0,32,0,1,4,0,0,27,4361,0,0,0,0.0,0.10410456317358405,Morning,North
2024-01-22 08:00:00,Vijay entry trending!,244,64,NEGATIVE,0.8676256081533967,308,0.3885941644562334,-1,0,21,0,0,0,0,92,0,1,3,0,0,21,69102,0,0,0,0.0,0.004457179242279528,Morning,Central
2024-01-22 09:00:00,Vijay Makkal Iyakkam rocks!,235,12,POSITIVE,0.8986684028249814,247,0.3076923076923077,1,0,27,0,0,0,0,9,0,1,4,0,0,27,46653,0,0,0,0.0,0.005294407647954044,Morning,Central
2024-01-22 10:00:00,Vijay Makkal Iyakkam rocks!,184,212,POSITIVE,0.6347089446647858,396,0.5053050397877984,1,1,27,0,0,0,0,72,0,1,4,0,0,27,3188,0,0,0,0.0,0.12421580928481807,Morning,East
2024-01-22 11:00:00,Political impact of Vijay,271,241,NEUTRAL,0.943720845376244,512,0.6591511936339522,0,1,25,0,0,0,0,58,0,1,4,0,0,25,45883,0,0,0,0.0,0.011158816991042434,Morning,East
2024-01-22 12:00:00,Will Vijay succeed?,439,212,NEGATIVE,0.5686516875708022,651,0.843501326259947,-1,1,19,0,0,0,0,30,0,1,3,0,0,19,1215,0,0,0,0.0,0.5358024691358024,Afternoon,East
2024-01-22 13:00:00,Thalapathy Vijay is the leader!,235,180,POSITIVE,0.668172863357791,415,0.5305039787798409,1,1,31,0,0,0,0,27,0,1,5,0,0,31,70214,0,0,1,0.0,0.00591050217905261,Afternoon,North
2024-01-22 14:00:00,Thalapathy Vijay is the leader!,238,172,NEUTRAL,0.7933740594836715,410,0.5238726790450928,0,1,31,0,0,0,0,59,0,1,5,0,0,31,68226,0,0,1,0.0,0.006009439216720898,Afternoon,East
2024-01-22 15:00:00,Political impact of Vijay,376,159,NEGATIVE,0.5514525441710003,535,0.6896551724137931,-1,1,25,0,0,0,0,2,0,1,4,0,0,25,73008,0,0,0,0.0,0.007327964058733289,Afternoon,West
2024-01-22 16:00:00,Vijay Makkal Iyakkam rocks!,265,163,POSITIVE,0.8650650938882125,428,0.5477453580901857,1,1,27,0,0,0,0,54,0,1,4,0,0,27,69209,0,0,0,0.0,0.006184166799115722,Afternoon,Central
2024-01-22 17:00:00,Vijay entry trending!,413,187,NEGATIVE,0.6936230241017375,600,0.7758620689655172,-1,1,21,0,0,0,0,13,0,1,3,0,0,21,3078,0,0,0,0.0,0.1949317738791423,Evening,East
2024-01-22 18:00:00,Vijay Makkal Iyakkam rocks!,408,190,NEGATIVE,0.8922028328042,598,0.773209549071618,-1,1,27,0,0,0,0,57,0,1,4,0,0,27,9522,0,0,0,0.0,0.06280193236714976,Evening,Central
2024-01-22 19:00:00,Political impact of Vijay,358,255,POSITIVE,0.7464481427923013,613,0.7931034482758621,1,1,25,0,0,0,0,88,0,1,4,0,0,25,43726,0,0,0,0.0,0.014019119059598408,Evening,South
2024-01-22 20:00:00,Thalapathy Vijay is the leader!,339,182,POSITIVE,0.5904372622126681,521,0.6710875331564987,1,1,31,0,0,0,0,14,0,1,5,0,0,31,89333,0,0,1,0.0,0.005832111313848186,Evening,South
2024-01-22 21:00:00,Vijay Makkal Iyakkam rocks!,388,116,POSITIVE,0.8673809056776722,504,0.6485411140583555,1,1,27,0,0,0,0,1,0,1,4,0,0,27,56274,0,0,0,0.0,0.008956178697089243,Night,East
2024-01-22 22:00:00,Thalapathy Vijay is the leader!,64,281,NEGATIVE,0.6260719779194718,345,0.4376657824933687,-1,0,31,0,0,0,0,23,0,1,5,0,0,31,96456,0,0,1,0.0,0.0035767603881562576,Night,Central
2024-01-22 23:00:00,Vijay entry trending!,477,195,NEGATIVE,0.7454051506340214,672,0.8713527851458885,-1,1,21,0,0,0,0,77,0,1,3,0,0,21,37843,0,0,0,0.0,0.017757577359088866,Night,South
2024-01-23 00:00:00,Thalapathy Vijay is the leader!,176,33,NEUTRAL,0.5377666345784538,209,0.2572944297082228,0,0,31,0,0,0,0,63,0,1,5,0,0,31,70561,0,0,1,0.0,0.002961976162469353,Night,East
2024-01-23 01:00:00,Thalapathy Vijay is the leader!,2,51,NEGATIVE,0.8089333272060184,53,0.050397877984084884,-1,0,31,0,0,0,0,70,0,1,5,0,0,31,57299,0,0,1,0.0,0.0009249725126092951,Night,Central
2024-01-23 02:00:00,Will Vijay succeed?,428,111,POSITIVE,0.8329288831081386,539,0.6949602122015915,1,1,19,0,0,0,0,99,0,1,3,0,0,19,29530,0,0,0,0.0,0.01825262444971216,Night,East
2024-01-23 03:00:00,Will Vijay succeed?,141,251,NEGATIVE,0.6893371049863918,392,0.5,-1,0,19,0,0,0,0,23,0,1,3,0,0,19,28934,0,0,0,0.0,0.013548074929149098,Night,Central
2024-01-23 04:00:00,Will Vijay succeed?,375,81,NEUTRAL,0.9772113901605368,456,0.5848806366047745,0,1,19,0,0,0,0,26,0,1,3,0,0,19,24535,1,0,0,0.0,0.01858569390666395,Night,South
2024-01-23 05:00:00,Thalapathy Vijay is the leader!,157,231,NEUTRAL,0.9370844607410342,388,0.4946949602122016,0,0,31,0,0,0,0,36,0,1,5,0,0,31,87312,0,0,1,0.0,0.004443833608209639,Morning,East
2024-01-23 06:00:00,Political impact of Vijay,497,226,POSITIVE,0.8539704578699974,723,0.9389920424403183,1,1,25,0,0,0,0,93,0,1,4,0,0,25,55897,0,0,0,0.0,0.012934504535127109,Morning,South
2024-01-23 07:00:00,Thalapathy Vijay is the leader!,323,232,POSITIVE,0.8568260372468713,555,0.7161803713527851,1,1,31,0,0,0,0,90,0,1,5,0,0,31,43654,0,0,1,0.0,0.012713611581985614,Morning,East
2024-01-23 08:00:00,Political impact of Vijay,145,220,NEUTRAL,0.6262008574710756,365,0.46419098143236076,0,0,25,0,0,0,0,38,0,1,4,0,0,25,54655,0,0,0,0.0,0.006678254505534718,Morning,North
2024-01-23 09:00:00,Political impact of Vijay,445,41,NEUTRAL,0.8284076155442245,486,0.6246684350132626,0,1,25,0,0,0,0,62,0,1,4,0,0,25,85450,0,0,0,0.0,0.0056875365710942075,Morning,South
2024-01-23 10:00:00,Will Vijay succeed?,292,20,NEUTRAL,0.5991031326177598,312,0.39389920424403185,0,0,19,0,0,0,0,78,0,1,3,0,0,19,14816,0,0,0,0.0,0.021058315334773217,Morning,South
2024-01-23 11:00:00,Vijay Makkal Iyakkam rocks!,152,41,POSITIVE,0.5720016119599111,193,0.23607427055702918,1,0,27,0,0,0,0,25,0,1,4,0,0,27,60361,0,0,0,0.0,0.003197428803366412,Morning,West
2024-01-23 12:00:00,Vijay entry trending!,431,112,NEUTRAL,0.99973394710129,543,0.7002652519893899,0,1,21,0,0,0,0,64,0,1,3,0,0,21,27628,0,0,0,0.0,0.019653974229043,Afternoon,South
2024-01-23 13:00:00,Will Vijay succeed?,192,104,NEUTRAL,0.811187965736587,296,0.3726790450928382,0,0,19,0,0,0,0,3,0,1,3,0,0,19,2095,0,0,0,0.0,0.1412887828162291,Afternoon,Central
2024-01-23 14:00:00,Will Vijay succeed?,436,191,POSITIVE,0.7154939363285953,627,0.8116710875331565,1,1,19,0,0,0,0,28,0,1,3,0,0,19,22514,0,0,0,0.0,0.027849338189570933,Afternoon,East
2024-01-23 15:00:00,Vijay Makkal Iyakkam rocks!,493,16,NEGATIVE,0.6440822614419757,509,0.6551724137931034,-1,1,27,0,0,0,0,0,0,1,4,0,0,27,13944,0,0,0,0.0,0.03650315547905909,Afternoon,North
2024-01-23 16:00:00,Vijay entry trending!,462,119,NEGATIVE,0.8019602218311137,581,0.7506631299734748,-1,1,21,0,0,0,0,49,0,1,3,0,0,21,36759,0,0,0,0.0,0.015805653037351396,Afternoon,Central
2024-01-23 17:00:00,Thalapathy Vijay is the leader!,72,128,NEUTRAL,0.5247967541100431,200,0.2453580901856764,0,0,31,0,0,0,0,85,0,1,5,0,0,31,15622,0,0,1,0.0,0.012802458071949815,Evening,Central
2024-01-23 18:00:00,Thalapathy Vijay is the leader!,398,129,NEGATIVE,0.5473404952523975,527,0.6790450928381963,-1,1,31,0,0,0,0,10,0,1,5,0,0,31,74134,0,0,1,0.0,0.0071087490220411685,Evening,Central
2024-01-23 19:00:00,Will Vijay succeed?,304,59,NEGATIVE,0.5164283488701982,363,0.46153846153846156,-1,0,19,0,0,0,0,73,0,1,3,0,0,19,42422,0,0,0,0.0,0.008556880863702796,Evening,Central
2024-01-23 20:00:00,Vijay entry trending!,376,47,NEGATIVE,0.7495849166313309,423,0.5411140583554377,-1,1,21,0,0,0,0,58,0,1,3,0,0,21,67738,0,0,0,0.0,0.0062446484986270635,Evening,North
2024-01-23 21:00:00,Will Vijay succeed?,343,28,NEGATIVE,0.8003033145935913,371,0.47214854111405835,-1,0,19,0,0,0,0,61,0,1,3,0,0,19,8624,0,0,0,0.0,0.04301948051948052,Night,West
2024-01-23 22:00:00,Political impact of Vijay,451,96,NEUTRAL,0.5312398806789105,547,0.7055702917771883,0,1,25,0,0,0,0,80,0,1,4,0,0,25,30946,0,0,0,0.0,0.01767595165772636,Night,South
2024-01-23 23:00:00,Will Vijay succeed?,139,9,NEGATIVE,0.8606122337494583,148,0.17639257294429708,-1,0,19,0,0,0,0,35,0,1,3,0,0,19,73743,1,0,0,0.0,0.002006970153099277,Night,Central
2024-01-24 00:00:00,Will Vijay succeed?,186,241,NEGATIVE,0.6151975357572822,427,0.5464190981432361,-1,1,19,0,0,0,0,55,0,1,3,0,0,19,60196,0,0,0,0.0,0.007093494584357765,Night,South
2024-01-24 01:00:00,Thalapathy Vijay is the leader!,292,231,POSITIVE,0.842600726884933,523,0.6737400530503979,1,1,31,0,0,0,0,89,0,1,5,0,0,31,83904,0,0,1,0.0,0.006233314263920671,Night,South
2024-01-24 02:00:00,Thalapathy Vijay is the leader!,60,276,NEUTRAL,0.9909485700176228,336,0.42572944297082227,0,0,31,0,0,0,0,20,0,1,5,0,0,31,47803,0,0,1,0.0,0.007028847561868502,Night,Central
2024-01-24 03:00:00,Thalapathy Vijay is the leader!,484,283,POSITIVE,0.8455529350269255,767,0.9973474801061007,1,1,31,0,0,0,0,12,0,1,5,0,0,31,24499,0,0,1,0.0,0.031307400302053146,Night,West
2024-01-24 04:00:00,Political impact of Vijay,426,202,POSITIVE,0.9415965264618044,628,0.8129973474801061,1,1,25,0,0,0,0,8,0,1,4,0,0,25,75260,0,0,0,0.0,0.008344406058995483,Night,South
2024-01-24 05:00:00,Thalapathy Vijay is the leader!,379,246,NEUTRAL,0.9740992533715336,625,0.8090185676392573,0,1,31,0,0,0,0,10,0,1,5,0,0,31,92762,0,0,1,0.0,0.00673767275392941,Morning,East
2024-01-24 06:00:00,Vijay entry trending!,197,289,NEGATIVE,0.7433755241761577,486,0.6246684350132626,-1,1,21,0,0,0,0,74,0,1,3,0,0,21,88767,0,0,0,0.0,0.005475007604177228,Morning,South
2024-01-24 07:00:00,Vijay Makkal Iyakkam rocks!,294,263,POSITIVE,0.8511624897098534,557,0.7188328912466844,1,1,27,0,0,0,0,69,0,1,4,0,0,27,48691,0,0,0,0.0,0.011439485736583764,Morning,Central
2024-01-24 08:00:00,Vijay entry trending!,439,213,NEUTRAL,0.9259846267779208,652,0.8448275862068966,0,1,21,0,0,0,0,0,0,1,3,0,0,21,20814,0,0,0,0.0,0.03132506966464879,Morning,North
2024-01-24 09:00:00,Vijay entry trending!,318,199,NEGATIVE,0.6783044564371931,517,0.6657824933687002,-1,1,21,0,0,0,0,69,0,1,3,0,0,21,35977,0,0,0,0.0,0.014370292131083748,Morning,South
2024-01-24 10:00:00,Thalapathy Vijay is the leader!,301,78,NEUTRAL,0.6306986582801974,379,0.4827586206896552,0,0,31,0,0,0,0,76,0,1,5,0,0,31,84206,0,0,1,0.0,0.004500866921597036,Morning,West
2024-01-24 11:00:00,Vijay Makkal Iyakkam rocks!,343,172,POSITIVE,0.9732992863891694,515,0.6631299734748011,1,1,27,0,0,0,0,85,0,1,4,0,0,27,78118,0,0,0,0.0,0.006592590696126373,Morning,East
2024-01-24 12:00:00,Vijay Makkal Iyakkam rocks!,10,68,NEGATIVE,0.863151750184409,78,0.08355437665782493,-1,0,27,0,0,0,0,55,0,1,4,0,0,27,99954,0,0,0,0.0,0.000780358965123957,Afternoon,East
2024-01-24 13:00:00,Vijay Makkal Iyakkam rocks!,61,86,NEGATIVE,0.6098410666879132,147,0.17506631299734748,-1,0,27,0,0,0,0,30,0,1,4,0,0,27,59236,0,0,0,0.0,0.00248159902761834,Afternoon,North
2024-01-24 14:00:00,Political impact of Vijay,332,100,NEUTRAL,0.7245416963380567,432,0.553050397877984,0,1,25,0,0,0,0,85,0,1,4,0,0,25,33514,0,0,0,0.0,0.012890135465775497,Afternoon,North
2024-01-24 15:00:00,Thalapathy Vijay is the leader!,225,7,NEGATIVE,0.8982258847689046,232,0.28779840848806365,-1,0,31,0,0,0,0,36,0,1,5,0,0,31,86676,0,0,1,0.0,0.002676634823942037,Afternoon,South
2024-01-24 16:00:00,Vijay Makkal Iyakkam rocks!,152,199,POSITIVE,0.7735314954592211,351,0.44562334217506633,1,0,27,0,0,0,0,46,0,1,4,0,0,27,79043,0,0,0,0.0,0.004440620927849398,Afternoon,Central
2024-01-24 17:00:00,Political impact of Vijay,198,86,POSITIVE,0.8249760490829445,284,0.356763925729443,1,0,25,0,0,0,0,90,0,1,4,0,0,25,45568,0,0,0,0.0,0.006232443820224719,Evening,West
2024-01-24 18:00:00,Will Vijay succeed?,51,42,POSITIVE,0.8768841010225261,93,0.10344827586206896,1,0,19,0,0,0,0,77,0,1,3,0,0,19,98941,0,0,0,0.0,0.0009399541140679799,Evening,East
2024-01-24 19:00:00,Will Vijay succeed?,259,108,NEUTRAL,0.8110045944044904,367,0.46684350132625996,0,0,19,0,0,0,0,46,0,1,3,0,0,19,79802,1,0,0,0.0,0.004598882233527982,Evening,North
2024-01-24 20:00:00,Political impact of Vijay,58,151,NEGATIVE,0.7700396609610979,209,0.2572944297082228,-1,0,25,0,0,0,0,68,0,1,4,0,0,25,72208,0,0,0,0.0,0.0028944161311766007,Evening,West
2024-01-24 21:00:00,Political impact of Vijay,71,16,NEGATIVE,0.8748071421938868,87,0.09549071618037135,-1,0,25,0,0,0,0,57,0,1,4,0,0,25,98638,1,0,0,0.0,0.0008820130172955657,Night,Central
2024-01-24 22:00:00,Thalapathy Vijay is the leader!,147,132,NEGATIVE,0.8637815177161003,279,0.35013262599469497,-1,0,31,0,0,0,0,35,0,1,5,0,0,31,92608,0,0,1,0.0,0.0030126986869384934,Night,East
2024-01-24 23:00:00,Thalapathy Vijay is the leader!,348,147,POSITIVE,0.8149362000915894,495,0.636604774535809,1,1,31,0,0,0,0,31,0,1,5,0,0,31,46935,0,0,1,0.0,0.010546500479386385,Night,East
2024-01-25 00:00:00,Will Vijay succeed?,62,276,NEGATIVE,0.6798947066909649,338,0.42838196286472147,-1,0,19,0,0,0,0,97,0,1,3,0,0,19,63433,0,0,0,0.0,0.005328456796935349,Night,Central
2024-01-25 01:00:00,Vijay Makkal Iyakkam rocks!,309,231,POSITIVE,0.7029060461001357,540,0.6962864721485411,1,1,27,0,0,0,0,63,0,1,4,0,0,27,42564,0,0,0,0.0,0.012686777558500142,Night,East
2024-01-25 02:00:00,Will Vijay succeed?,372,227,NEGATIVE,0.9852192744420488,599,0.7745358090185677,-1,1,19,0,0,0,0,70,0,1,3,0,0,19,23023,0,0,0,0.0,0.026017460800069496,Night,Central
2024-01-25 03:00:00,Vijay Makkal Iyakkam rocks!,242,138,POSITIVE,0.556192966145763,380,0.48408488063660476,1,0,27,0,0,0,0,41,0,1,4,0,0,27,61955,0,0,0,0.0,0.006133483980308288,Night,East
2024-01-25 04:00:00,Vijay Makkal Iyakkam rocks!,492,210,NEGATIVE,0.6342524586264177,702,0.9111405835543767,-1,1,27,0,0,0,0,47,0,1,4,0,0,27,67545,0,0,0,0.0,0.01039307128580946,Night,South
2024-01-25 05:00:00,Thalapathy Vijay is the leader!,365,27,NEUTRAL,0.7462008796021679,392,0.5,0,0,31,0,0,0,0,73,0,1,5,0,0,31,98484,0,0,1,0.0,0.00398034198448479,Morning,Central
2024-01-25 06:00:00,Vijay entry trending!,329,50,NEUTRAL,0.9183648430718928,379,0.4827586206896552,0,0,21,0,0,0,0,80,0,1,3,0,0,21,67719,0,0,0,0.0,0.005596656772840709,Morning,West
2024-01-25 07:00:00,Vijay entry trending!,106,260,POSITIVE,0.5818378318648639,366,0.46551724137931033,1,0,21,0,0,0,0,29,0,1,3,0,0,21,46246,0,0,0,0.0,0.007914197984690568,Morning,South
2024-01-25 08:00:00,Political impact of Vijay,225,260,POSITIVE,0.6384773090623049,485,0.623342175066313,1,1,25,0,0,0,0,20,0,1,4,0,0,25,60132,0,0,0,0.0,0.008065589037450941,Morning,West
2024-01-25 09:00:00,Thalapathy Vijay is the leader!,312,7,NEGATIVE,0.5328991088976195,319,0.40318302387267907,-1,0,31,0,0,0,0,59,0,1,5,0,0,31,17240,0,0,1,0.0,0.018503480278422274,Morning,East
2024-01-25 10:00:00,Vijay Makkal Iyakkam rocks!,217,137,NEGATIVE,0.8529926330254092,354,0.4496021220159151,-1,0,27,0,0,0,0,12,0,1,4,0,0,27,2770,0,0,0,0.0,0.12779783393501806,Morning,West
2024-01-25 11:00:00,Vijay entry trending!,424,37,NEUTRAL,0.6191047177378081,461,0.5915119363395226,0,1,21,0,0,0,0,0,0,1,3,0,0,21,36619,0,0,0,0.0,0.012589093093749146,Morning,South
2024-01-25 12:00:00,Vijay Makkal Iyakkam rocks!,240,110,NEGATIVE,0.6943373753354752,350,0.4442970822281167,-1,0,27,0,0,0,0,64,0,1,4,0,0,27,44612,0,0,0,0.0,0.007845422756209091,Afternoon,Central
2024-01-25 13:00:00,Vijay entry trending!,258,219,POSITIVE,0.7218507235148339,477,0.6127320954907162,1,1,21,0,0,0,0,32,0,1,3,0,0,21,57911,0,0,0,0.0,0.00823677712351712,Afternoon,North
2024-01-25 14:00:00,Vijay entry trending!,375,222,POSITIVE,0.9456569678032278,597,0.7718832891246684,1,1,21,0,0,0,0,37,0,1,3,0,0,21,14791,0,0,0,0.0,0.04036238252991684,Afternoon,West
2024-01-25 15:00:00,Vijay entry trending!,261,135,POSITIVE,0.7056651451656184,396,0.5053050397877984,1,1,21,0,0,0,0,24,0,1,3,0,0,21,34362,0,0,0,0.0,0.011524358302776323,Afternoon,North
2024-01-25 16:00:00,Thalapathy Vijay is the leader!,4,255,POSITIVE,0.5726125099576245,259,0.32360742705570295,1,0,31,0,0,0,0,25,0,1,5,0,0,31,54992,0,0,1,0.0,0.004709775967413442,Afternoon,West
2024-01-25 17:00:00,Will Vijay succeed?,260,48,POSITIVE,0.7621574691700606,308,0.3885941644562334,1,0,19,0,0,0,0,76,0,1,3,0,0,19,25695,0,0,0,0.0,0.01198676785366803,Evening,West
2024-01-25 18:00:00,Vijay Makkal Iyakkam rocks!,53,291,NEUTRAL,0.9814789973243148,344,0.4363395225464191,0,0,27,0,0,0,0,58,0,1,4,0,0,27,57307,0,0,0,0.0,0.006002757080286876,Evening,Central
2024-01-25 19:00:00,Thalapathy Vijay is the leader!,46,77,NEUTRAL,0.8038428205254056,123,0.14323607427055704,0,0,31,0,0,0,0,91,0,1,5,0,0,31,33540,0,0,1,0.0,0.003667262969588551,Evening,East
2024-01-25 20:00:00,Thalapathy Vijay is the leader!,214,104,POSITIVE,0.9916936102302862,318,0.40185676392572944,1,0,31,0,0,0,0,32,0,1,5,0,0,31,8730,0,0,1,0.0,0.036426116838487975,Evening,South
2024-01-25 21:00:00,Thalapathy Vijay is the leader!,176,168,NEGATIVE,0.920553654469435,344,0.4363395225464191,-1,0,31,0,0,0,0,40,0,1,5,0,0,31,31350,0,0,1,0.0,0.010972886762360447,Night,South
2024-01-25 22:00:00,Thalapathy Vijay is the leader!,8,216,POSITIVE,0.5179828781067064,224,0.27718832891246686,1,0,31,0,0,0,0,29,0,1,5,0,0,31,94434,0,0,1,0.0,0.002372027024165025,Night,South
2024-01-25 23:00:00,Thalapathy Vijay is the leader!,98,118,NEUTRAL,0.8291997976885209,216,0.26657824933687,0,0,31,0,0,0,0,56,0,1,5,0,0,31,98848,0,0,1,0.0,0.0021851731952088056,Night,East
2024-01-26 00:00:00,Political impact of Vijay,19,189,POSITIVE,0.6433834387789419,208,0.25596816976127323,1,0,25,0,0,0,0,48,0,1,4,0,0,25,77618,1,0,0,0.0,0.002679790770182174,Night,North
2024-01-26 01:00:00,Vijay Makkal Iyakkam rocks!,377,254,NEUTRAL,0.7798084278223619,631,0.8169761273209549,0,1,27,0,0,0,0,47,0,1,4,0,0,27,74291,0,0,0,0.0,0.008493626415043545,Night,South
2024-01-26 02:00:00,Thalapathy Vijay is the leader!,240,265,NEUTRAL,0.6396725954656133,505,0.649867374005305,0,1,31,0,0,0,0,71,0,1,5,0,0,31,64891,0,0,1,0.0,0.00778228105592455,Night,North
2024-01-26 03:00:00,Vijay Makkal Iyakkam rocks!,60,148,POSITIVE,0.6744352083026453,208,0.25596816976127323,1,0,27,0,0,0,0,48,0,1,4,0,0,27,84218,0,0,0,0.0,0.002469780806953383,Night,East
2024-01-26 04:00:00,Political impact of Vijay,378,163,POSITIVE,0.9615843558770896,541,0.6976127320954907,1,1,25,0,0,0,0,46,0,1,4,0,0,25,63853,0,0,0,0.0,0.008472585469750833,Night,East
2024-01-26 05:00:00,Political impact of Vijay,489,139,NEGATIVE,0.6033215924458526,628,0.8129973474801061,-1,1,25,0,0,0,0,55,0,1,4,0,0,25,60620,0,0,0,0.0,0.010359617288023754,Morning,Central
2024-01-26 06:00:00,Vijay Makkal Iyakkam rocks!,418,257,NEUTRAL,0.9370545590129152,675,0.8753315649867374,0,1,27,0,0,0,0,64,0,1,4,0,0,27,4108,0,0,0,0.0,0.16431353456669912,Morning,South
2024-01-26 07:00:00,Vijay entry trending!,177,268,NEGATIVE,0.5152289040352485,445,0.5702917771883289,-1,1,21,0,0,0,0,11,0,1,3,0,0,21,44564,0,0,0,0.0,0.009985638632079706,Morning,Central
2024-01-26 08:00:00,Will Vijay succeed?,337,180,POSITIVE,0.5454382691848242,517,0.6657824933687002,1,1,19,0,0,0,0,68,0,1,3,0,0,19,596,0,0,0,0.0,0.8674496644295302,Morning,South
2024-01-26 09:00:00,Vijay entry trending!,61,159,NEUTRAL,0.9273375206921316,220,0.2718832891246684,0,0,21,0,0,0,0,87,0,1,3,0,0,21,99867,0,0,0,0.0,0.0022029298967626942,Morning,East
2024-01-26 10:00:00,Vijay entry trending!,144,287,NEGATIVE,0.8152780154545977,431,0.5517241379310345,-1,1,21,0,0,0,0,5,0,1,3,0,0,21,23312,0,0,0,0.0,0.018488332189430336,Morning,East
2024-01-26 11:00:00,Vijay entry trending!,215,287,NEGATIVE,0.8736180690197751,502,0.6458885941644562,-1,1,21,0,0,0,0,88,0,1,3,0,0,21,20737,0,0,0,0.0,0.024207937503013935,Morning,West
2024-01-26 12:00:00,Thalapathy Vijay is the leader!,2,225,NEGATIVE,0.6047088354109271,227,0.28116710875331563,-1,0,31,0,0,0,0,64,0,1,5,0,0,31,45327,0,0,1,0.0,0.005008052595583207,Afternoon,West
2024-01-26 13:00:00,Political impact of Vijay,159,10,POSITIVE,0.7685417277950517,169,0.20424403183023873,1,0,25,0,0,0,0,24,0,1,4,0,0,25,82513,0,0,0,0.0,0.0020481621077890755,Afternoon,East
2024-01-26 14:00:00,Vijay entry trending!,226,9,POSITIVE,0.8686096117856523,235,0.2917771883289125,1,0,21,0,0,0,0,0,0,1,3,0,0,21,83446,0,0,0,0.0,0.0028161925077295497,Afternoon,East
2024-01-26 15:00:00,Political impact of Vijay,485,270,POSITIVE,0.8136570685051312,755,0.9814323607427056,1,1,25,0,0,0,0,31,0,1,4,0,0,25,9984,0,0,0,0.0,0.07562099358974358,Afternoon,North
2024-01-26 16:00:00,Vijay Makkal Iyakkam rocks!,268,272,NEUTRAL,0.7358493834456048,540,0.6962864721485411,0,1,27,0,0,0,0,2,0,1,4,0,0,27,68359,0,0,0,0.0,0.007899471905674454,Afternoon,North
2024-01-26 17:00:00,Will Vijay succeed?,119,182,POSITIVE,0.9798918932188574,301,0.3793103448275862,1,0,19,0,0,0,0,48,0,1,3,0,0,19,49910,0,0,0,0.0,0.00603085553997195,Evening,Central
2024-01-26 18:00:00,Vijay Makkal Iyakkam rocks!,380,152,NEUTRAL,0.8380786667267226,532,0.6856763925729443,0,1,27,0,0,0,0,18,0,1,4,0,0,27,4861,1,0,0,0.0,0.10944250154289241,Evening,West
2024-01-26 19:00:00,Vijay Makkal Iyakkam rocks!,494,123,NEGATIVE,0.9538754001206188,617,0.7984084880636605,-1,1,27,0,0,0,0,59,0,1,4,0,0,27,73266,0,0,0,0.0,0.008421368711271257,Evening,West
2024-01-26 20:00:00,Thalapathy Vijay is the leader!,88,113,NEGATIVE,0.8648852557868406,201,0.246684350132626,-1,0,31,0,0,0,0,28,0,1,5,0,0,31,16475,0,0,1,0.0,0.012200303490136571,Evening,East
2024-01-26 21:00:00,Will Vijay succeed?,328,277,POSITIVE,0.8677317642988416,605,0.7824933687002652,1,1,19,0,0,0,0,49,0,1,3,0,0,19,25318,0,0,0,0.0,0.023896042341417175,Night,East
2024-01-26 22:00:00,Vijay Makkal Iyakkam rocks!,67,212,NEGATIVE,0.5400091348788396,279,0.35013262599469497,-1,0,27,0,0,0,0,1,0,1,4,0,0,27,30665,0,0,0,0.0,0.009098320560900049,Night,Central
2024-01-26 23:00:00,Vijay Makkal Iyakkam rocks!,397,171,POSITIVE,0.6797323109269717,568,0.73342175066313,1,1,27,0,0,0,0,72,0,1,4,0,0,27,33075,0,0,0,0.0,0.017173091458805745,Night,West
